date,open,high,low,close,volume,future_return,label
2026-01-30 19:00:00,83931.13,84621.16,83917.36,84242.99,1851.84536,-0.12249921328765766,Vendre
2026-01-30 20:00:00,84243.0,84299.99,83539.2,83906.34,2390.62988,-0.12382902174019263,Vendre
2026-01-30 21:00:00,83906.34,84523.11,83790.44,84273.7,835.94444,-0.13614816959502185,Vendre
2026-01-30 22:00:00,84273.71,84327.06,83918.42,84219.99,454.50219,-0.13864416274568545,Vendre
2026-01-30 23:00:00,84220.0,84298.96,83933.82,84260.49,357.01742,-0.1316709646478439,Vendre
2026-01-31 00:00:00,84260.5,84270.02,84014.01,84067.83,380.99765,-0.13322349345760437,Vendre
2026-01-31 01:00:00,84067.83,84266.22,83908.0,83999.99,474.79523,-0.1378420402192906,Vendre
2026-01-31 02:00:00,84000.0,84183.42,83815.02,84130.01,514.80351,-0.15066645065179468,Vendre
2026-01-31 03:00:00,84130.01,84232.0,84022.69,84022.69,356.74317,-0.1523331376322277,Vendre
2026-01-31 04:00:00,84022.7,84146.22,83941.43,83992.45,214.26773,-0.15601842784678857,Vendre
2026-01-31 05:00:00,83992.44,84097.37,83903.7,84000.01,249.62585,-0.1579439097685821,Vendre
2026-01-31 06:00:00,84000.01,84050.51,83638.4,83786.09,407.33324,-0.15318270610312526,Vendre
2026-01-31 07:00:00,83786.09,83805.02,83404.67,83546.81,478.7189,-0.15308735306590393,Vendre
2026-01-31 08:00:00,83546.82,83629.08,82560.75,83074.07,1142.87539,-0.14467907976580419,Vendre
2026-01-31 09:00:00,83074.08,83300.0,82894.0,83109.1,471.08907,-0.1390834457357859,Vendre
2026-01-31 10:00:00,83109.1,83203.26,82917.32,83160.0,515.13254,-0.14793013468013463,Vendre
2026-01-31 11:00:00,83160.0,83160.0,82851.97,83020.0,279.69189,-0.1529950614309804,Vendre
2026-01-31 12:00:00,83020.0,83140.0,82720.0,82762.0,537.57574,-0.15947451729054388,Vendre
2026-01-31 13:00:00,82761.99,82919.29,82478.59,82767.99,539.85854,-0.15802063092265503,Vendre
2026-01-31 14:00:00,82768.0,82928.2,80825.76,81479.99,4166.24097,-0.14819871725561098,Vendre
2026-01-31 15:00:00,81480.0,81789.68,81088.0,81302.15,1568.15407,-0.1698980900259094,Vendre
2026-01-31 16:00:00,81302.16,82200.0,80098.01,80365.04,5113.56418,-0.15018831571539068,Vendre
2026-01-31 17:00:00,80365.05,80550.74,78159.9,78893.92,6669.26832,-0.16113066761038108,Vendre
2026-01-31 18:00:00,78893.92,79143.64,75719.9,78038.38,7783.32311,-0.14981577013771946,Vendre
2026-01-31 19:00:00,78038.39,78576.3,77194.0,77750.01,2463.45994,-0.16057052597163646,Vendre
2026-01-31 20:00:00,77750.01,78141.95,77092.34,77999.03,1378.50317,-0.18235303695443392,Vendre
2026-01-31 21:00:00,77999.02,78365.02,77372.69,78292.0,1330.5666,-0.1925951565932663,Vendre
2026-01-31 22:00:00,78292.0,78499.94,78000.0,78155.17,902.43744,-0.1822951699804376,Vendre
2026-01-31 23:00:00,78155.16,79240.0,78078.67,78741.09,1552.86508,-0.20105423991463664,Vendre
2026-02-01 00:00:00,78741.1,79424.0,78644.09,78902.31,1738.02598,-0.195088331380919,Vendre
2026-02-01 01:00:00,78902.31,78943.62,78284.0,78532.17,1163.10084,-0.16320967572906736,Vendre
2026-02-01 02:00:00,78532.32,79060.44,78378.0,78900.01,762.94469,-0.17629794977212293,Vendre
2026-02-01 03:00:00,78900.01,79008.36,78666.73,78868.28,594.31033,-0.18638608576223542,Vendre
2026-02-01 04:00:00,78868.29,79119.3,78720.97,78971.75,441.04188,-0.17811318604437668,Vendre
2026-02-01 05:00:00,78973.22,79006.0,78527.13,78620.91,744.7428,-0.15533781025938267,Vendre
2026-02-01 06:00:00,78620.9,78824.1,78266.63,78300.0,568.62406,-0.17000945083014046,Vendre
2026-02-01 07:00:00,78300.01,78724.01,77967.69,78343.0,808.74546,-0.17215322364474173,Vendre
2026-02-01 08:00:00,78343.0,78863.0,78252.64,78604.02,567.72389,-0.17440545661659546,Vendre
2026-02-01 09:00:00,78604.02,79136.1,78551.15,79034.45,479.76229,-0.16745735562150424,Vendre
2026-02-01 10:00:00,79034.45,79220.72,78148.1,78279.73,863.43565,-0.15728490632249245,Vendre
2026-02-01 11:00:00,78279.73,78877.89,78279.72,78743.56,539.38656,-0.1538188011819632,Vendre
2026-02-01 12:00:00,78743.57,78760.0,78244.0,78459.67,620.90729,-0.1516924554997492,Vendre
2026-02-01 13:00:00,78459.68,78768.68,78203.21,78317.51,482.47432,-0.1404627138937383,Vendre
2026-02-01 14:00:00,78317.51,78520.0,77236.68,78211.12,1658.37078,-0.1280665716077202,Vendre
2026-02-01 15:00:00,78211.12,78254.2,76761.98,77593.4,2045.87767,-0.11556910768183885,Vendre
2026-02-01 16:00:00,77593.4,77838.48,77087.76,77494.77,1084.57336,-0.09730669566475272,Vendre
2026-02-01 17:00:00,77494.77,77748.0,77300.0,77745.32,549.82327,-0.08993197275411571,Vendre
2026-02-01 18:00:00,77745.33,78443.1,77727.27,78029.28,791.63632,-0.10576286235115852,Vendre
2026-02-01 19:00:00,78029.29,78106.1,77000.01,77174.78,457.49789,-0.083489969132403,Vendre
2026-02-01 20:00:00,77174.77,77740.91,76606.0,77103.04,1125.71882,-0.09212230801794571,Vendre
2026-02-01 21:00:00,77103.04,77161.26,76359.87,76526.03,1221.6059,-0.08059479892005382,Vendre
2026-02-01 22:00:00,76526.03,77779.63,76456.78,77249.31,1235.13318,-0.07630941946277567,Vendre
2026-02-01 23:00:00,77249.31,77610.72,75700.0,76968.21,4850.01845,-0.08299465454633817,Vendre
2026-02-02 00:00:00,76968.22,78231.26,76606.39,77672.61,1960.16053,-0.09932214200089325,Vendre
2026-02-02 01:00:00,77672.61,77942.28,76619.69,77518.87,1238.02224,-0.090911799926908,Vendre
2026-02-02 02:00:00,77518.87,77555.62,76449.84,76491.17,1406.18164,-0.0801373544162026,Vendre
2026-02-02 03:00:00,76491.18,76575.93,74604.0,76292.98,6845.40126,-0.07043885295868625,Vendre
2026-02-02 04:00:00,76292.98,76621.28,75335.9,75894.15,2387.03559,-0.06754170117196108,Vendre
2026-02-02 05:00:00,75894.15,75999.99,74911.14,75502.1,2327.56014,-0.07073445639260371,Vendre
2026-02-02 06:00:00,75502.1,76834.71,74957.51,76549.32,3207.27225,-0.10162951153583091,Vendre
2026-02-02 07:00:00,76549.32,76958.0,76327.9,76660.79,1646.53051,-0.11183879007769154,Vendre
2026-02-02 08:00:00,76660.78,77191.15,76628.28,76881.28,1422.14452,-0.10908078013269296,Vendre
2026-02-02 09:00:00,76881.28,77815.0,76652.0,77725.33,2196.40917,-0.12334627591803089,Vendre
2026-02-02 10:00:00,77725.33,77876.69,77474.85,77504.54,1049.86427,-0.12279977405194578,Vendre
2026-02-02 11:00:00,77504.54,77970.62,77451.11,77759.99,983.08962,-0.12586601412885998,Vendre
2026-02-02 12:00:00,77760.0,78434.0,77706.0,77988.51,1103.97039,-0.11493398194169883,Vendre
2026-02-02 13:00:00,77988.5,78458.0,77800.0,78224.79,960.76337,-0.1167252734075732,Vendre
2026-02-02 14:00:00,78224.8,78885.0,77626.44,77844.79,2220.07608,-0.11816847344568582,Vendre
2026-02-02 15:00:00,77844.78,79360.0,77564.62,78850.06,3238.00821,-0.12300003322762212,Vendre
2026-02-02 16:00:00,78850.06,79288.28,78584.0,78634.76,1987.74899,-0.12307025544428433,Vendre
2026-02-02 17:00:00,78634.75,79213.99,78603.93,78988.64,1407.01094,-0.12406632143558874,Vendre
2026-02-02 18:00:00,78988.65,78988.65,78369.13,78569.84,992.65857,-0.11525707574305862,Vendre
2026-02-02 19:00:00,78569.83,78697.99,78283.27,78341.5,1074.65868,-0.11447176783697018,Vendre
2026-02-02 20:00:00,78341.5,78667.38,77888.0,78008.59,902.54602,-0.10739086554442279,Vendre
2026-02-02 21:00:00,78008.59,78552.76,77922.0,78532.06,507.24426,-0.11503671239491225,Vendre
2026-02-02 22:00:00,78532.07,78853.35,78528.21,78795.2,488.24484,-0.11924406562836316,Vendre
2026-02-02 23:00:00,78795.2,78962.78,78560.0,78738.61,720.98807,-0.12000757950896004,Vendre
2026-02-03 00:00:00,78738.6,79099.99,78408.05,79065.24,994.28607,-0.1256108246809851,Vendre
2026-02-03 01:00:00,79065.24,79186.81,78716.79,79017.63,990.1874,-0.12197353932280679,Vendre
2026-02-03 02:00:00,79017.64,79017.64,77800.0,77808.01,959.76758,-0.10843755032418896,Vendre
2026-02-03 03:00:00,77808.02,78907.18,77644.09,78753.32,1068.28743,-0.12257680057170925,Vendre
2026-02-03 04:00:00,78753.32,78999.99,78488.0,78798.39,719.00577,-0.12003075189734201,Vendre
2026-02-03 05:00:00,78798.38,78809.78,78218.98,78240.45,581.74505,-0.11528474082140368,Vendre
2026-02-03 06:00:00,78240.45,78665.91,77950.0,78594.17,881.03721,-0.11747677976623463,Vendre
2026-02-03 07:00:00,78594.01,78923.93,78488.01,78794.67,705.05984,-0.11528673195788491,Vendre
2026-02-03 08:00:00,78794.67,79084.29,78464.6,78747.96,840.3253,-0.10263592860056323,Vendre
2026-02-03 09:00:00,78747.96,78841.35,77950.0,78400.01,972.9435,-0.10577575181431728,Vendre
2026-02-03 10:00:00,78400.01,78560.0,78070.0,78120.36,505.87116,-0.10053653106565301,Vendre
2026-02-03 11:00:00,78120.36,78349.24,78004.08,78079.5,475.83471,-0.09067066259389474,Vendre
2026-02-03 12:00:00,78079.5,78416.9,78000.0,78330.26,933.6271,-0.09039048255425168,Vendre
2026-02-03 13:00:00,78330.26,78458.89,78187.91,78307.65,529.49211,-0.08674605865455023,Vendre
2026-02-03 14:00:00,78307.65,78434.61,77156.24,77201.22,2011.4149,-0.07692922469359939,Vendre
2026-02-03 15:00:00,77201.21,78196.83,77055.54,78132.33,2069.08407,-0.08886641419755428,Vendre
2026-02-03 16:00:00,78132.34,78134.53,76400.0,76488.08,3199.23624,-0.07938596445354625,Vendre
2026-02-03 17:00:00,76488.08,76525.44,74882.28,74915.79,3210.53566,-0.05512589535530479,Vendre
2026-02-03 18:00:00,74915.79,75302.76,73137.66,73139.13,8932.04301,-0.02723412214501327,Vendre
2026-02-03 19:00:00,73139.12,75291.1,72945.5,74935.0,3497.82279,-0.04686768532728363,Vendre
2026-02-03 20:00:00,74935.0,76721.25,74586.54,76475.52,2122.86901,-0.07375366653276769,Vendre
2026-02-03 21:00:00,76475.53,76960.0,76124.05,76239.43,1110.97152,-0.07265833440779913,Vendre
2026-02-03 22:00:00,76239.43,76299.19,75406.79,75708.83,1013.97922,-0.061323626319413536,Vendre
2026-02-03 23:00:00,75708.82,76000.0,75428.16,75770.21,794.68224,-0.07179378280725368,Vendre
2026-02-04 00:00:00,75770.21,76264.0,75467.22,75910.88,730.62893,-0.07124802136399946,Vendre
2026-02-04 01:00:00,75910.88,76798.12,75910.88,76423.73,952.72942,-0.07921884995668227,Vendre
2026-02-04 02:00:00,76423.73,76610.04,75707.41,75963.35,853.38888,-0.07020964715221222,Vendre
2026-02-04 03:00:00,75963.35,76971.52,75906.05,76698.17,1036.93598,-0.07028342397217562,Vendre
2026-02-04 04:00:00,76698.17,76830.69,76413.64,76479.75,577.39018,-0.07158417751104057,Vendre
2026-02-04 05:00:00,76479.75,76526.8,76105.3,76279.99,1056.73491,-0.06863503783888815,Vendre
2026-02-04 06:00:00,76280.0,76780.0,76259.9,76652.68,609.34015,-0.07807593941920878,Vendre
2026-02-04 07:00:00,76652.68,76657.31,76335.46,76514.3,593.58526,-0.07961531373873912,Vendre
2026-02-04 08:00:00,76514.3,76600.0,76068.69,76587.26,736.19473,-0.08765517920343396,Vendre
2026-02-04 09:00:00,76587.26,76607.69,75967.1,76119.0,632.82215,-0.08524350030872704,Vendre
2026-02-04 10:00:00,76119.0,76338.65,76069.0,76302.1,440.91077,-0.0992662063036273,Vendre
2026-02-04 11:00:00,76302.1,76302.1,75666.0,76017.25,1102.73317,-0.09324896651746806,Vendre
2026-02-04 12:00:00,76017.25,76260.85,76000.0,76180.85,942.91713,-0.09233081542146104,Vendre
2026-02-04 13:00:00,76180.84,76186.98,74867.0,74867.0,1563.62436,-0.08378097158961884,Vendre
2026-02-04 14:00:00,74867.0,75769.23,74256.0,74359.53,2801.90282,-0.06841799564897733,Vendre
2026-02-04 15:00:00,74359.53,75328.28,73794.11,74136.36,3644.50098,-0.06168349781402817,Vendre
2026-02-04 16:00:00,74136.48,74249.83,73076.92,73636.01,3089.62892,-0.048115045885837655,Vendre
2026-02-04 17:00:00,73635.63,73863.92,72169.0,72576.08,5764.80542,-0.027058364133196615,Vendre
2026-02-04 18:00:00,72576.08,74140.0,72273.68,73425.96,3480.01439,-0.04095663168721271,Vendre
2026-02-04 19:00:00,73425.97,74007.28,73041.41,73923.29,1609.77508,-0.040126460821751836,Vendre
2026-02-04 20:00:00,73923.3,74144.0,73425.56,73516.3,1052.61663,-0.03778196127933528,Vendre
2026-02-04 21:00:00,73516.3,73654.0,72210.0,72799.99,1379.23839,-0.03296690013281602,Vendre
2026-02-04 22:00:00,72800.0,73680.0,71888.0,72543.38,2426.62344,-0.029918925751736384,Vendre
2026-02-04 23:00:00,72543.38,73520.59,72468.12,73165.83,1296.31791,-0.041383115588246616,Vendre
2026-02-05 00:00:00,73165.84,73325.6,72754.21,72868.02,1031.56586,-0.041728730930248994,Vendre
2026-02-05 01:00:00,72868.02,73341.18,71995.09,72421.26,1796.49365,-0.026710940958497378,Vendre
2026-02-05 02:00:00,72421.26,72854.39,71305.55,71454.44,2979.51665,-0.018914849797997197,Attendre
2026-02-05 03:00:00,71454.44,71884.47,71152.78,71223.25,2548.86017,-0.024028951220282677,Vendre
2026-02-05 04:00:00,71223.25,71437.68,70701.0,70888.08,4293.99043,-0.014903210807797395,Attendre
2026-02-05 05:00:00,70888.09,71150.16,70140.0,70732.72,4302.51294,-0.01816811229654397,Attendre
2026-02-05 06:00:00,70732.73,70984.62,70434.05,70951.51,2020.09726,-0.028613344522195355,Vendre
2026-02-05 07:00:00,70951.51,71622.82,70644.73,70756.85,2612.40429,-0.02596483591341336,Vendre
2026-02-05 08:00:00,70756.86,71550.0,70683.58,71054.99,1815.06036,-0.026922669329768466,Vendre
2026-02-05 09:00:00,71054.99,71978.58,71049.35,71550.0,1842.40706,-0.03352201257861635,Vendre
2026-02-05 10:00:00,71549.99,71726.79,70656.59,70858.13,1618.18196,-0.027328550725230986,Vendre
2026-02-05 11:00:00,70858.13,71063.94,69922.0,70318.35,4107.09256,-0.025360947746925388,Vendre
2026-02-05 12:00:00,70318.35,70603.49,69163.0,69563.57,5331.37678,-0.013706168329198912,Attendre
2026-02-05 13:00:00,69563.56,69831.85,69261.11,69688.94,2587.65964,-0.00948486230383193,Attendre
2026-02-05 14:00:00,69688.94,70872.04,69285.71,69404.76,3459.24538,-0.013606559550094268,Attendre
2026-02-05 15:00:00,69404.75,69616.29,66720.15,67489.07,13836.57347,0.026734699411326727,Acheter
2026-02-05 16:00:00,67489.08,68681.81,66955.34,68295.15,5860.78146,0.01790112475044,Attendre
2026-02-05 17:00:00,68295.15,68374.79,66152.0,66181.69,6127.2285,0.05656579637056707,Acheter
2026-02-05 18:00:00,66181.68,66542.87,65385.0,66347.0,5703.68497,0.03839450163534147,Acheter
2026-02-05 19:00:00,66347.01,66637.46,65200.0,65265.65,3605.53717,0.05816781109205215,Acheter
2026-02-05 20:00:00,65265.66,65700.0,62345.0,63775.67,13269.97533,0.07805531482460316,Acheter
2026-02-05 21:00:00,63775.66,64775.0,62888.34,63213.34,6727.66673,0.08610318644767086,Acheter
2026-02-05 22:00:00,63213.34,64615.88,62690.9,63907.86,4776.16051,0.07509749192039904,Acheter
2026-02-05 23:00:00,63907.86,64908.0,62717.48,62909.86,4044.75586,0.09428458432430135,Acheter
2026-02-06 00:00:00,62909.87,63861.87,60000.0,63509.39,15965.67588,0.08962060570885659,Acheter
2026-02-06 01:00:00,63509.4,65760.0,63509.39,65714.96,6085.05108,0.049715315964583916,Acheter
2026-02-06 02:00:00,65714.96,66010.0,64201.28,64990.1,4172.0595,0.05673525660062076,Acheter
2026-02-06 03:00:00,64990.11,65172.13,63770.17,64168.33,2757.61679,0.06264242812614888,Acheter
2026-02-06 04:00:00,64168.33,65000.0,63914.62,64905.84,2678.77331,0.04126932183606298,Acheter
2026-02-06 05:00:00,64905.54,66826.5,64800.01,66408.11,3077.34633,0.015000728073724703,Attendre
2026-02-06 06:00:00,66408.11,66800.0,64856.88,64988.26,3562.00258,0.02819063012304076,Acheter
2026-02-06 07:00:00,64988.26,65543.79,64654.11,64856.0,3886.24107,0.03356235352164798,Acheter
2026-02-06 08:00:00,64856.0,65206.11,64500.0,64895.05,2403.94942,0.032144516415350696,Acheter
2026-02-06 09:00:00,64895.04,66163.0,64764.7,65799.55,2736.04998,0.01629919961458697,Attendre
2026-02-06 10:00:00,65799.55,66220.0,65550.0,65967.51,2067.37547,0.008556939620731637,Attendre
2026-02-06 11:00:00,65967.51,66755.13,65772.17,66631.32,2445.47098,0.006329005638789563,Attendre
2026-02-06 12:00:00,66631.32,66631.32,66114.49,66557.93,1895.66919,0.008647654757291987,Attendre
2026-02-06 13:00:00,66557.93,67690.7,66480.82,67316.82,4063.76595,0.0020451055174620287,Attendre
2026-02-06 14:00:00,67316.82,68647.45,66629.36,68194.89,5594.57909,-0.023613059570885643,Vendre
2026-02-06 15:00:00,68194.9,69192.0,67772.0,68626.0,6052.81042,-0.03069201177396328,Vendre
2026-02-06 16:00:00,68625.99,70224.62,68428.19,69954.01,6892.60997,-0.05596419704888967,Vendre
2026-02-06 17:00:00,69954.01,71500.0,69593.43,70753.53,5224.54006,-0.05985948686941844,Vendre
2026-02-06 18:00:00,70753.53,70816.0,69340.91,69776.68,3217.47319,-0.035847793274199874,Vendre
2026-02-06 19:00:00,69776.68,70952.0,69662.22,70731.46,1949.07605,-0.04446097959804601,Vendre
2026-02-06 20:00:00,70731.45,70996.77,70000.12,70000.13,1842.94729,-0.0349163637267532,Vendre
2026-02-06 21:00:00,70000.14,70508.75,69837.35,70358.43,1079.99332,-0.03620404832796859,Vendre
2026-02-06 22:00:00,70358.44,71577.09,70279.09,71354.46,1439.41821,-0.05495549962819432,Vendre
2026-02-06 23:00:00,71354.46,71751.33,70505.0,70580.26,1448.72018,-0.0495569157722002,Vendre
2026-02-07 00:00:00,70580.26,70600.0,69718.0,69958.0,1684.48527,-0.03569641785071043,Vendre
2026-02-07 01:00:00,69958.0,70680.54,69741.87,70471.49,1257.48702,-0.03934186718629066,Vendre
2026-02-07 02:00:00,70471.48,70624.49,70151.51,70361.37,828.17189,-0.04153173822510841,Vendre
2026-02-07 03:00:00,70361.36,70928.75,70270.0,70918.99,917.62946,-0.04706778819044095,Vendre
2026-02-07 04:00:00,70918.99,71690.07,70604.55,70768.13,1760.77139,-0.052986139382233365,Vendre
2026-02-07 05:00:00,70768.0,71191.88,69800.0,70161.5,1954.17044,-0.04303742080770803,Vendre
2026-02-07 06:00:00,70161.51,70310.0,68757.68,68769.65,3067.81307,-0.023907057837287048,Vendre
2026-02-07 07:00:00,68769.66,69084.55,67300.0,68087.14,6488.56676,-0.01276922484921526,Attendre
2026-02-07 08:00:00,68087.13,68790.0,67747.65,68495.01,2785.44241,-0.01976581943706557,Attendre
2026-02-07 09:00:00,68495.01,68763.28,67885.86,68138.2,2704.83478,-0.00862555805700761,Attendre
2026-02-07 10:00:00,68138.19,68299.3,67582.48,67987.0,2026.15669,0.00039728183329158166,Attendre
2026-02-07 11:00:00,67986.99,68157.21,67700.0,67972.65,1172.5817,0.0015206115989298723,Attendre
2026-02-07 12:00:00,67972.65,69999.99,67901.89,69024.98,3372.78032,-0.016800729243239162,Attendre
2026-02-07 13:00:00,69024.98,69364.5,68821.64,69093.98,1462.50623,-0.010382959557402746,Attendre
2026-02-07 14:00:00,69093.98,69187.27,68358.75,68645.99,1780.47515,-0.015572213322293131,Attendre
2026-02-07 15:00:00,68646.0,69762.46,68556.0,69151.5,2675.07885,-0.029164370982552725,Vendre
2026-02-07 16:00:00,69151.5,69898.0,68822.51,68957.16,3767.46183,-0.04486539178817701,Vendre
2026-02-07 17:00:00,68957.16,69408.0,68531.5,69188.81,1260.95907,-0.054558244317253035,Vendre
2026-02-07 18:00:00,69188.81,69690.89,69009.09,69514.11,815.22684,-0.05643688741753298,Vendre
2026-02-07 19:00:00,69514.11,69577.43,69266.66,69373.61,549.67003,-0.05168031474792792,Vendre
2026-02-07 20:00:00,69373.61,69728.83,69252.72,69631.18,431.2072,-0.0603554327242479,Vendre
2026-02-07 21:00:00,69631.18,69699.16,69356.16,69497.99,322.93251,-0.05249245337886764,Vendre
2026-02-07 22:00:00,69497.99,69727.86,69325.67,69399.34,469.65551,-0.04483241483276349,Vendre
2026-02-07 23:00:00,69399.34,69462.42,68787.34,69289.38,699.41594,-0.043545056976985595,Vendre
2026-02-08 00:00:00,69289.37,69432.0,68888.0,69133.79,682.62238,-0.04650678054826718,Vendre
2026-02-08 01:00:00,69133.8,69500.0,69095.17,69379.57,433.38727,-0.04215390784347625,Vendre
2026-02-08 02:00:00,69379.57,69696.57,69167.42,69370.7,452.71707,-0.03903117598640342,Vendre
2026-02-08 03:00:00,69370.69,69443.9,69069.65,69099.99,457.68257,-0.03685832660757264,Vendre
2026-02-08 04:00:00,69100.0,69372.06,68952.01,69340.16,390.41434,-0.04342274376061437,Vendre
2026-02-08 05:00:00,69340.15,69422.43,69146.47,69220.52,386.01063,-0.043985945208155186,Vendre
2026-02-08 06:00:00,69220.53,69518.56,69090.0,69361.18,1121.01748,-0.043279252169585274,Vendre
2026-02-08 07:00:00,69361.18,69719.07,69215.69,69710.69,980.72904,-0.05023232448280165,Vendre
2026-02-08 08:00:00,69710.69,70796.99,69514.15,70665.59,1875.5789,-0.056118260669726104,Vendre
2026-02-08 09:00:00,70665.59,70712.71,70094.71,70107.19,1028.89501,-0.04489525254114444,Vendre
2026-02-08 10:00:00,70107.2,70449.99,69890.52,70266.41,1062.517,-0.04680401346817063,Vendre
2026-02-08 11:00:00,70266.41,71220.0,70210.26,70999.98,1342.32428,-0.053923395471378976,Vendre
2026-02-08 12:00:00,70999.99,71281.74,70707.39,71249.95,791.13826,-0.05846951471544889,Vendre
2026-02-08 13:00:00,71249.65,71517.27,70956.0,71514.77,1080.90623,-0.05929712141981313,Vendre
2026-02-08 14:00:00,71514.77,71554.95,71105.0,71262.19,872.42876,-0.049516861606414386,Vendre
2026-02-08 15:00:00,71262.18,71465.93,70786.18,71188.99,914.74435,-0.03507382251103731,Vendre
2026-02-08 16:00:00,71188.99,71256.97,70251.33,70416.0,1094.49116,-0.020752527834583017,Vendre
2026-02-08 17:00:00,70415.99,70871.66,70407.42,70785.99,515.39696,-0.024552881156285303,Vendre
2026-02-08 18:00:00,70786.0,71418.0,70750.0,71147.25,643.64182,-0.028353309509503103,Vendre
2026-02-08 19:00:00,71147.24,71538.05,71142.77,71422.97,466.64362,-0.03477956741367655,Vendre
2026-02-08 20:00:00,71422.96,71427.73,70700.03,70835.17,803.14197,-0.029054070174462814,Vendre
2026-02-08 21:00:00,70835.17,71136.03,70524.14,70700.0,621.70092,-0.025424611032531883,Vendre
2026-02-08 22:00:00,70700.01,71100.04,70652.11,71066.09,568.07657,-0.029139213934522044,Vendre
2026-02-08 23:00:00,71066.09,72271.41,70000.0,70330.38,2834.32509,-0.020992635046191963,Vendre
