date,open,high,low,close,volume,future_return,label
2026-02-18 03:00:00,67335.04,67705.65,67326.98,67629.11,243.56061,-0.039848816582090205,Vendre
2026-02-18 04:00:00,67629.1,67900.0,67500.1,67823.54,328.68469,-0.04445698351929133,Vendre
2026-02-18 05:00:00,67823.55,67938.0,67606.45,67654.8,311.88419,-0.038192412068323335,Vendre
2026-02-18 06:00:00,67654.81,67976.51,67614.91,67850.52,264.75627,-0.03085016887121863,Vendre
2026-02-18 07:00:00,67850.53,68219.81,67702.7,68106.44,528.49446,-0.03153152624039665,Vendre
2026-02-18 08:00:00,68106.44,68476.22,68071.58,68132.82,532.69792,-0.03605281566211415,Vendre
2026-02-18 09:00:00,68132.83,68276.0,68010.11,68157.79,339.37122,-0.025717970022208617,Vendre
2026-02-18 10:00:00,68157.8,68184.41,67731.95,67801.26,395.11187,-0.02185165880398082,Vendre
2026-02-18 11:00:00,67801.26,67805.08,67076.9,67369.75,654.97357,-0.017255815852070165,Attendre
2026-02-18 12:00:00,67369.75,67689.76,67345.0,67458.06,459.50762,-0.01745766184203939,Attendre
2026-02-18 13:00:00,67458.06,67599.7,67051.81,67236.88,549.44565,-0.016422832231358757,Attendre
2026-02-18 14:00:00,67236.89,67362.26,66717.3,67223.76,1553.71672,-0.019341821998650418,Attendre
2026-02-18 15:00:00,67223.77,68347.72,67192.25,67694.01,1767.46696,-0.030045642147658102,Vendre
2026-02-18 16:00:00,67694.01,67706.94,66994.23,67145.34,1029.31402,-0.026519934220304717,Vendre
2026-02-18 17:00:00,67145.35,67486.97,67057.13,67187.39,676.97648,-0.03533594622443285,Vendre
2026-02-18 18:00:00,67187.4,67229.76,66200.0,66359.99,1304.49131,-0.02598704430184524,Vendre
2026-02-18 19:00:00,66360.0,66619.0,65870.0,66177.14,1301.14212,-0.02843942787494293,Vendre
2026-02-18 20:00:00,66177.15,66550.0,66141.9,66268.39,682.91387,-0.027090593267770652,Vendre
2026-02-18 21:00:00,66268.4,66504.2,66053.6,66342.76,909.37392,-0.026560547074013674,Vendre
2026-02-18 22:00:00,66342.76,66477.7,66232.02,66408.82,352.09134,-0.025346934337938984,Vendre
2026-02-18 23:00:00,66408.83,66502.49,66275.71,66461.0,323.1366,-0.0271584839229022,Vendre
2026-02-19 00:00:00,66461.0,66597.03,66345.0,66446.49,297.42224,-0.022650707358658144,Vendre
2026-02-19 01:00:00,66446.49,66884.16,66446.48,66866.62,415.14671,-0.04047385676141547,Vendre
2026-02-19 02:00:00,66866.63,66958.9,66639.99,66835.2,362.58869,-0.04077776381308053,Vendre
2026-02-19 03:00:00,66835.2,66997.07,66727.27,66980.91,262.07528,-0.05054275912345773,Vendre
2026-02-19 04:00:00,66980.91,67070.56,66759.0,66802.75,389.01702,-0.05125402771592492,Vendre
2026-02-19 05:00:00,66802.74,66893.06,66679.76,66871.35,253.79395,-0.05632546673575462,Vendre
2026-02-19 06:00:00,66871.34,67290.4,66865.43,67150.12,468.59633,-0.060570703373277586,Vendre
2026-02-19 07:00:00,67150.12,67320.0,67028.7,67206.45,481.75258,-0.0597188216309595,Vendre
2026-02-19 08:00:00,67206.45,67206.45,66785.56,66966.12,559.76369,-0.05336982342712993,Vendre
2026-02-19 09:00:00,66966.12,67191.83,66754.23,66836.0,463.29328,-0.05365386917230238,Vendre
2026-02-19 10:00:00,66836.01,66958.4,66741.77,66843.08,368.25421,-0.05323782207522457,Vendre
2026-02-19 11:00:00,66843.08,66936.42,66478.02,66496.02,488.02461,-0.04915963391493213,Vendre
2026-02-19 12:00:00,66496.03,66680.7,66325.34,66516.67,484.41025,-0.0533342995071761,Vendre
2026-02-19 13:00:00,66516.67,66556.59,65763.0,65913.37,1377.50527,-0.04571712840657359,Vendre
2026-02-19 14:00:00,65913.38,66662.3,65631.83,66421.2,1506.37269,-0.04467263464074722,Vendre
2026-02-19 15:00:00,66421.2,66755.39,65966.0,66398.0,1083.30553,-0.0365075755293834,Vendre
2026-02-19 16:00:00,66398.01,66514.95,65899.25,66293.53,940.96239,-0.030591371435493057,Vendre
2026-02-19 17:00:00,66293.53,67049.99,66173.15,66369.42,899.04062,-0.032390067594383065,Vendre
2026-02-19 18:00:00,66369.42,67073.13,66228.49,67030.49,865.51701,-0.03872014064047581,Vendre
2026-02-19 19:00:00,67030.5,67198.1,66700.0,67050.0,706.47789,-0.03900029828486206,Vendre
2026-02-19 20:00:00,67050.0,67166.98,66823.03,67149.11,444.88336,-0.03985473523029567,Vendre
2026-02-19 21:00:00,67149.11,67168.86,66900.92,66916.51,265.40447,-0.04294680042339314,Vendre
2026-02-19 22:00:00,66916.51,67000.0,66652.34,66915.14,854.02212,-0.041757216677720504,Vendre
2026-02-19 23:00:00,66915.15,67023.61,66814.76,67003.73,304.63969,-0.04396143319185357,Vendre
2026-02-20 00:00:00,67003.73,67486.62,66949.41,67228.91,595.00262,-0.04469223136296573,Vendre
2026-02-20 01:00:00,67228.91,67355.79,67150.0,67279.9,313.31598,-0.020558145894984895,Vendre
2026-02-20 02:00:00,67279.91,67347.76,67181.28,67242.03,232.09759,-0.020183804682874642,Vendre
2026-02-20 03:00:00,67242.03,67488.67,67241.24,67366.25,332.50492,-0.02931022581782416,Vendre
2026-02-20 04:00:00,67366.25,67402.23,67115.38,67264.83,362.39174,-0.026861585764804633,Vendre
2026-02-20 05:00:00,67264.83,68006.0,67203.19,67790.1,1107.38598,-0.042887383260977685,Vendre
2026-02-20 06:00:00,67790.11,67894.2,67660.12,67847.47,482.66553,-0.043468827945979414,Vendre
2026-02-20 07:00:00,67847.47,67990.0,67767.4,67825.91,459.03505,-0.04124692171472525,Vendre
2026-02-20 08:00:00,67825.91,67950.85,67747.33,67879.99,290.00035,-0.0346125566606596,Vendre
2026-02-20 09:00:00,67879.99,68230.01,67879.99,68218.85,996.7879,-0.03899420761270527,Vendre
2026-02-20 10:00:00,68218.85,68318.39,67843.42,67948.99,638.74258,-0.037500483818817654,Vendre
2026-02-20 11:00:00,67948.99,67983.91,67280.6,67318.41,1489.10389,-0.02805131612585625,Vendre
2026-02-20 12:00:00,67318.41,67594.0,67276.41,67541.77,603.15784,-0.021806209698087595,Vendre
2026-02-20 13:00:00,67541.78,67541.78,66280.2,66801.62,7078.59491,-0.008278242354002792,Attendre
2026-02-20 14:00:00,66801.62,67317.5,66532.87,67069.65,5263.48808,-0.0014380573031169404,Attendre
2026-02-20 15:00:00,67069.65,68083.98,66536.64,67582.95,3143.21056,-0.0025246012492795202,Attendre
2026-02-20 16:00:00,67582.95,67921.7,67283.24,67795.47,1312.90303,0.0074028544975055805,Attendre
2026-02-20 17:00:00,67795.48,67795.48,66952.11,67613.37,6085.1555,0.015689648363925682,Attendre
2026-02-20 18:00:00,67613.38,68000.0,67466.11,67924.21,1321.6326,0.02066803574160083,Acheter
2026-02-20 19:00:00,67924.22,68000.0,67548.85,67646.03,854.45567,0.020581104316099497,Acheter
2026-02-20 20:00:00,67646.03,67885.55,67520.3,67750.4,685.93834,0.02063884493670898,Acheter
2026-02-20 21:00:00,67750.4,67840.0,67639.29,67825.87,451.92527,0.016127327227796796,Attendre
2026-02-20 22:00:00,67825.87,68116.6,67639.31,68078.13,669.63597,0.005199907811803879,Attendre
2026-02-20 23:00:00,68078.13,68233.99,67914.0,68020.01,582.73901,-0.0004700087518364253,Attendre
2026-02-21 00:00:00,68020.0,68051.16,67787.19,67841.0,537.54494,0.007296325231055044,Attendre
2026-02-21 01:00:00,67841.0,68005.99,67841.0,67951.24,250.62697,0.004371664152118455,Attendre
2026-02-21 02:00:00,67951.25,68099.54,67913.3,68001.05,224.56497,0.0037705300138747,Attendre
2026-02-21 03:00:00,68001.04,68001.04,67534.69,67667.77,569.35853,0.008114498231580506,Attendre
2026-02-21 04:00:00,67667.77,67846.88,67593.99,67816.97,228.62441,0.011123911905825333,Attendre
2026-02-21 05:00:00,67816.98,67888.4,67799.7,67851.93,141.24714,0.008723112223926494,Attendre
2026-02-21 06:00:00,67851.93,67924.39,67750.96,67793.38,228.15051,0.005654976931375826,Attendre
2026-02-21 07:00:00,67793.39,67884.74,67749.59,67856.01,118.21011,-0.00045640761960511926,Attendre
2026-02-21 08:00:00,67856.01,68079.41,67807.3,68055.03,293.16321,-0.001484386973306809,Attendre
2026-02-21 09:00:00,68055.04,68314.54,67978.9,68147.53,599.79254,0.006484167511280375,Attendre
2026-02-21 10:00:00,68147.54,68250.0,68139.65,68215.54,212.21766,0.0012618825563794078,Attendre
2026-02-21 11:00:00,68215.55,68283.34,68084.0,68092.45,279.32431,-0.0006041785836755679,Attendre
2026-02-21 12:00:00,68092.45,68218.2,67915.0,68203.42,307.88407,-0.00046713200012551547,Attendre
2026-02-21 13:00:00,68203.42,68260.0,68106.89,68259.99,202.25945,-0.005195430002260466,Attendre
2026-02-21 14:00:00,68259.99,68644.0,68180.53,68450.01,880.51744,-0.010990064135856074,Attendre
2026-02-21 15:00:00,68450.01,68698.7,68417.0,68615.0,427.6444,-0.01796983166946003,Attendre
2026-02-21 16:00:00,68615.01,68630.76,68101.78,68322.6,658.4992,-0.024575323538624155,Vendre
2026-02-21 17:00:00,68322.61,68474.01,68200.0,68437.45,212.23015,-0.02353462906639558,Vendre
2026-02-21 18:00:00,68437.45,68644.0,68383.08,68574.0,320.28262,-0.01842491323242047,Attendre
2026-02-21 19:00:00,68573.99,68658.5,68526.81,68543.51,219.15242,-0.013922397612844655,Attendre
2026-02-21 20:00:00,68543.51,68605.63,68190.0,68211.19,369.37236,-0.011686059134872084,Attendre
2026-02-21 21:00:00,68211.19,68390.93,68183.1,68379.95,170.62817,-0.013400126791552246,Attendre
2026-02-21 22:00:00,68379.95,68437.56,67900.0,67972.0,378.72918,-0.0058803625022067485,Attendre
2026-02-21 23:00:00,67972.0,68124.54,67941.02,67975.93,202.81655,-0.007219467243772907,Attendre
2026-02-22 00:00:00,67975.93,68060.4,67809.78,67946.0,294.60551,-0.01058929149618815,Attendre
2026-02-22 01:00:00,67946.0,68171.46,67945.99,68159.31,265.09117,-0.011840642166125258,Attendre
2026-02-22 02:00:00,68159.32,68222.16,67872.76,67909.68,289.41881,-0.009469931238079628,Attendre
2026-02-22 03:00:00,67909.67,68062.03,67824.9,68041.43,265.36653,-0.0064753195222380915,Attendre
2026-02-22 04:00:00,68041.42,68086.0,67966.52,67983.5,199.56269,-0.003471577662226787,Attendre
2026-02-22 05:00:00,67983.5,68011.75,67881.81,67977.52,154.76424,-0.0037149045743357337,Attendre
2026-02-22 06:00:00,67977.52,68178.79,67972.89,68038.13,303.09242,-0.005584956553038792,Attendre
2026-02-22 07:00:00,68038.14,68095.57,67990.5,68005.3,266.37265,-0.004627580497402365,Attendre
2026-02-22 08:00:00,68005.3,68019.46,67912.02,67950.1,183.6609,-0.00035114002775567043,Attendre
2026-02-22 09:00:00,67950.11,68101.46,67948.74,68053.32,173.06503,-0.010250638763840044,Attendre
2026-02-22 10:00:00,68053.33,68153.2,68012.78,68129.56,204.92643,-0.022378685551469792,Vendre
2026-02-22 11:00:00,68129.57,68245.0,68129.56,68219.97,171.48901,-0.03067987277039254,Vendre
2026-02-22 12:00:00,68219.97,68232.4,67871.59,67928.22,372.42816,-0.029445935724504577,Vendre
2026-02-22 13:00:00,67928.23,68040.8,67571.08,67652.38,679.59468,-0.02042544549060952,Vendre
2026-02-22 14:00:00,67652.38,67682.47,67353.75,67443.89,825.57077,-0.02307547800104654,Vendre
2026-02-22 15:00:00,67443.89,67813.2,67303.5,67684.14,653.6397,-0.02347285494061098,Vendre
2026-02-22 16:00:00,67684.15,67718.13,67513.83,67632.76,299.2772,-0.03190096042213856,Vendre
2026-02-22 17:00:00,67632.76,67635.22,67190.0,67384.49,691.10182,-0.024950845513559614,Vendre
2026-02-22 18:00:00,67384.48,67461.41,67313.54,67422.62,362.52705,-0.03126339498524373,Vendre
2026-02-22 19:00:00,67422.63,67488.7,67403.37,67428.32,222.75597,-0.03019710412479514,Vendre
2026-02-22 20:00:00,67428.32,67491.96,67350.0,67401.74,272.50364,-0.026810435457601048,Vendre
2026-02-22 21:00:00,67401.74,67643.94,67401.74,67612.66,235.86316,-0.030838455401695584,Vendre
2026-02-22 22:00:00,67612.66,67751.44,67485.34,67666.16,369.66378,-0.02997318009474748,Vendre
2026-02-22 23:00:00,67666.16,67730.98,67469.58,67643.4,418.79352,-0.02618585109559822,Vendre
2026-02-23 00:00:00,67643.39,67684.86,66715.01,66740.47,765.22691,-0.011963805469155389,Attendre
2026-02-23 01:00:00,66740.47,66740.47,64290.71,64427.65,7324.06208,0.02084058630106793,Acheter
2026-02-23 02:00:00,64427.64,64916.85,64325.98,64783.56,1843.2569,0.018176988112416283,Attendre
2026-02-23 03:00:00,64783.56,65079.79,64700.0,64934.17,1090.11911,0.013294233221122253,Attendre
2026-02-23 04:00:00,64934.18,65040.29,64685.64,64808.31,792.86138,0.01319105528287961,Attendre
2026-02-23 05:00:00,64808.31,65294.8,64796.85,65070.9,1215.1894,0.007993281174841556,Attendre
2026-02-23 06:00:00,65070.9,65802.09,65033.9,65757.32,1085.08146,-0.03864680008248519,Vendre
2026-02-23 07:00:00,65757.33,66015.22,65641.55,65958.94,1026.69503,-0.03233739050384985,Vendre
2026-02-23 08:00:00,65958.94,65958.94,65565.78,65676.44,895.54696,-0.03354566721338738,Vendre
2026-02-23 09:00:00,65676.44,66456.5,65672.76,66404.91,974.96031,-0.04135793573095728,Vendre
2026-02-23 10:00:00,66404.92,66600.0,66220.0,66319.69,789.042,-0.03482072971088983,Vendre
2026-02-23 11:00:00,66319.69,66487.37,66114.22,66207.23,534.45165,-0.03569141919998766,Vendre
2026-02-23 12:00:00,66207.23,66511.51,65886.51,66280.4,754.07687,-0.03414599187693484,Vendre
2026-02-23 13:00:00,66280.4,66430.52,66103.35,66132.66,807.41354,-0.015517597507797224,Attendre
2026-02-23 14:00:00,66132.65,66264.95,65529.73,65923.53,971.74614,-0.02257039330266444,Vendre
2026-02-23 15:00:00,65923.52,66250.0,65579.53,65660.1,1263.10354,-0.012472110155178037,Attendre
2026-02-23 16:00:00,65660.1,65724.28,65178.83,65364.65,1502.46383,-0.004136027654091295,Attendre
2026-02-23 17:00:00,65364.66,65451.01,64152.04,64813.26,2524.7894,0.009710358651917841,Attendre
2026-02-23 18:00:00,64813.27,65194.51,64586.0,64635.49,994.68933,0.019746891375001546,Attendre
2026-02-23 19:00:00,64635.49,64855.18,64048.71,64295.1,2158.00321,0.032147239836317176,Acheter
2026-02-23 20:00:00,64295.11,64487.94,63888.79,64473.14,1313.21455,0.03856613777458327,Acheter
2026-02-23 21:00:00,64473.14,64783.54,64459.44,64580.66,593.24685,0.03317649587353238,Acheter
2026-02-23 22:00:00,64580.66,65035.98,64555.59,64725.56,1451.85665,0.036740972190893395,Acheter
2026-02-23 23:00:00,64725.56,64900.63,64538.9,64656.02,404.81213,0.03583950883459882,Acheter
2026-02-24 00:00:00,64656.01,65026.75,64656.01,64941.43,437.59997,0.028485051838248607,Acheter
2026-02-24 01:00:00,64941.42,64941.42,63433.84,64160.27,2402.75927,0.04954919921627518,Acheter
2026-02-24 02:00:00,64160.26,64500.0,64000.0,64109.81,599.63527,0.05476291381927347,Acheter
2026-02-24 03:00:00,64109.8,64109.8,63342.9,63595.51,1312.76931,0.061429651244246666,Acheter
2026-02-24 04:00:00,63595.51,63628.52,62868.69,63378.84,2096.9105,0.06260228177101386,Acheter
2026-02-24 05:00:00,63378.84,63551.58,62700.8,63104.79,1274.07037,0.06635470936516856,Acheter
2026-02-24 06:00:00,63104.79,63322.28,62900.0,63082.79,677.94768,0.060934051902269894,Acheter
2026-02-24 07:00:00,63082.79,63367.2,62866.42,63192.96,890.96125,0.06248211826127468,Acheter
2026-02-24 08:00:00,63192.79,63444.66,63009.92,63392.15,669.14656,0.049974484222415516,Acheter
2026-02-24 09:00:00,63392.15,63411.8,62908.92,63249.99,657.17066,0.04996190513231708,Acheter
2026-02-24 10:00:00,63250.0,63369.71,63112.7,63284.5,447.19211,0.05028972339198378,Acheter
2026-02-24 11:00:00,63284.51,63317.95,63063.63,63227.1,461.08382,0.0512585584345953,Acheter
2026-02-24 12:00:00,63227.11,63343.59,62965.21,62969.05,642.15852,0.05284230903912308,Acheter
2026-02-24 13:00:00,62969.04,63100.0,62510.28,62900.0,2362.19948,0.06414610492845776,Acheter
2026-02-24 14:00:00,62900.01,63834.21,62762.03,63453.99,1408.18955,0.05348457992948915,Acheter
2026-02-24 15:00:00,63454.0,64031.76,63300.0,63973.97,1127.10688,0.04483776761079541,Acheter
2026-02-24 16:00:00,63973.98,64428.9,63689.54,64265.52,1423.20973,0.02909694031885217,Acheter
2026-02-24 17:00:00,64265.53,64520.0,64042.8,64219.71,1017.32505,0.027404359191282576,Acheter
2026-02-24 18:00:00,64219.7,64500.0,63872.72,64435.06,809.89318,0.029204132036192782,Acheter
2026-02-24 19:00:00,64435.05,64743.11,64250.52,64435.03,722.29463,0.023700462310640647,Acheter
2026-02-24 20:00:00,64435.03,64591.99,64318.03,64472.9,409.22444,0.012828645834141143,Attendre
2026-02-24 21:00:00,64472.9,64472.9,63820.5,64042.66,576.40912,0.025350914531032807,Acheter
2026-02-24 22:00:00,64042.66,64227.81,63973.79,64120.95,288.16182,0.017899921944387942,Attendre
2026-02-24 23:00:00,64120.96,64248.65,63853.99,64058.15,389.41705,0.026824377538221127,Acheter
2026-02-25 00:00:00,64058.15,64319.29,63913.27,64224.3,292.38037,0.03545729575877045,Acheter
2026-02-25 01:00:00,64224.29,66300.0,64145.2,65896.75,2840.08056,0.009640384389215008,Attendre
2026-02-25 02:00:00,65896.74,66310.0,65866.66,65884.83,1252.91602,0.005948865618990021,Attendre
2026-02-25 03:00:00,65884.84,65955.87,65350.28,65391.73,801.79518,0.021842211545710682,Acheter
2026-02-25 04:00:00,65391.74,65650.0,65116.65,65457.99,723.49717,0.02145085725974778,Acheter
2026-02-25 05:00:00,65458.0,65511.21,64755.26,64882.76,831.61343,0.028482450499947857,Acheter
2026-02-25 06:00:00,64882.77,65124.04,64865.78,64898.22,394.76962,0.020134296441412305,Acheter
2026-02-25 07:00:00,64898.22,65193.25,64781.18,65028.3,682.59011,0.015058366895643913,Attendre
2026-02-25 08:00:00,65028.3,65586.87,64955.79,65530.49,694.36389,0.011468096759233786,Attendre
2026-02-25 09:00:00,65530.48,65692.62,65396.47,65558.71,545.80832,0.009303264203947711,Attendre
2026-02-25 10:00:00,65558.71,65648.74,65345.0,65400.87,315.12553,0.013998743441792005,Attendre
2026-02-25 11:00:00,65400.87,65485.91,65200.8,65430.04,442.6001,0.014208152707838664,Attendre
2026-02-25 12:00:00,65430.04,66240.0,65324.62,66068.94,1316.71816,-0.0015969682577018688,Attendre
2026-02-25 13:00:00,66068.94,66684.1,66025.39,66248.62,1860.04287,-0.012205688209052405,Attendre
2026-02-25 14:00:00,66248.63,67009.78,66202.66,66973.2,2180.16784,0.0030439041288157142,Attendre
2026-02-25 15:00:00,66973.19,67578.0,66715.13,67412.33,2522.90832,0.025483023654574694,Acheter
2026-02-25 16:00:00,67412.32,68332.0,67404.0,68297.35,2059.42933,0.01656389303538116,Attendre
2026-02-25 17:00:00,68297.35,68879.96,68016.53,68674.2,2463.18666,0.007627318556313768,Attendre
2026-02-25 18:00:00,68674.2,69550.0,68373.33,69328.07,2105.00773,-0.006496647029118345,Attendre
2026-02-25 19:00:00,69328.06,69406.93,68764.94,69038.26,1672.83962,-0.0010389891054611738,Attendre
2026-02-25 20:00:00,69038.26,69374.95,68619.22,69148.69,1076.93003,-0.0006089775525754802,Attendre
2026-02-25 21:00:00,69148.69,69988.83,68773.83,68919.72,1562.1195,0.007169210786114712,Attendre
2026-02-25 22:00:00,68919.72,69176.0,68055.91,68432.13,1092.88431,0.014735183604543662,Attendre
2026-02-25 23:00:00,68432.13,68696.97,67600.0,67988.04,1020.21792,0.01238482533104358,Attendre
2026-02-26 00:00:00,67988.04,68539.17,67727.52,68335.99,1134.56842,0.011076008410794947,Attendre
2026-02-26 01:00:00,68335.99,68700.0,68210.35,68248.3,619.19035,0.007497769175202779,Attendre
2026-02-26 02:00:00,68248.3,68351.0,67779.93,68257.45,833.1941,0.003731753823209059,Attendre
2026-02-26 03:00:00,68257.46,68379.59,68044.18,68216.86,408.51743,0.0023612930879551145,Attendre
2026-02-26 04:00:00,68216.87,68860.0,68179.62,68571.36,587.55874,-0.00653567320233992,Attendre
2026-02-26 05:00:00,68571.36,68571.37,68127.58,68443.81,486.81983,-0.0072476970525164755,Attendre
2026-02-26 06:00:00,68443.82,68522.0,68042.9,68176.75,618.63359,-0.001027036343034892,Attendre
2026-02-26 07:00:00,68176.75,68290.18,67817.87,67825.04,840.14406,0.005127309913860859,Attendre
2026-02-26 08:00:00,67825.05,68236.0,67792.0,67954.01,761.69108,-0.01399049151036108,Attendre
2026-02-26 09:00:00,67954.0,68644.59,67933.25,68589.41,1095.31619,-0.028305098410964718,Vendre
2026-02-26 10:00:00,68589.41,68722.64,68257.64,68301.62,688.66072,-0.02110228132217058,Vendre
2026-02-26 11:00:00,68301.61,68404.25,67965.46,68051.31,722.94931,-0.015057755684644382,Attendre
2026-02-26 12:00:00,68051.3,68303.83,68009.88,68171.56,642.07881,-0.011320116482591742,Attendre
2026-02-26 13:00:00,68171.55,68213.98,67848.69,67905.35,698.96783,-0.014344083345421355,Attendre
2026-02-26 14:00:00,67905.34,68272.21,67264.22,67697.74,1769.26733,-0.01667396873219118,Attendre
2026-02-26 15:00:00,67696.89,67743.36,66761.16,67382.0,2095.8814,0.005102401234751086,Attendre
2026-02-26 16:00:00,67382.0,67566.85,66500.0,66643.55,2050.20093,0.022993222900040456,Acheter
2026-02-26 17:00:00,66643.56,67044.1,66600.46,66826.8,885.82755,0.022324277086438384,Acheter
2026-02-26 18:00:00,66826.8,67373.9,66575.73,67310.53,1058.47196,0.019580294494784194,Attendre
2026-02-26 19:00:00,67310.53,67903.12,67285.99,67589.22,1235.95013,0.012513533962960349,Attendre
2026-02-26 20:00:00,67589.21,67831.11,67269.42,67414.07,597.88987,0.012637272901636007,Attendre
2026-02-26 21:00:00,67414.07,67575.97,67150.14,67463.65,299.84732,0.008315144525978082,Attendre
2026-02-26 22:00:00,67463.65,67630.22,67301.75,67572.3,291.6336,0.011171737531503207,Attendre
2026-02-26 23:00:00,67572.3,67656.11,67390.65,67485.18,314.51737,0.012637144925745284,Attendre
2026-02-27 00:00:00,67485.19,67537.84,67000.0,67226.5,462.9103,0.012892088685265517,Attendre
2026-02-27 01:00:00,67226.5,67398.86,66885.0,67352.26,818.15438,0.01563035895157795,Attendre
2026-02-27 02:00:00,67352.26,67546.15,67263.56,67266.58,463.09611,0.01570988148944097,Attendre
2026-02-27 03:00:00,67266.58,67712.16,67099.71,67600.84,415.67371,0.001943171120358868,Attendre
2026-02-27 04:00:00,67600.84,68216.8,67578.67,67747.49,1318.53811,0.0005684343434715405,Attendre
2026-02-27 05:00:00,67747.49,67924.0,67683.3,67724.99,411.56603,0.007111112161109086,Attendre
2026-02-27 06:00:00,67725.0,67823.9,67525.46,67658.14,398.60368,0.006724985345444022,Attendre
